id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
LP-01,Chomphet,Chomphet,chomphet-lp-01,LP-01,104,19.886,101.914
LP-02,Luangprabang,Luangprabang,luangprabang-lp-02,LP-02,131,19.815,102.099
LP-03,Nambak,Nambak,nambak-lp-03,LP-03,166,20.668,102.383
LP-04,Nan,Nan,nan-lp-04,LP-04,91,19.315,101.94
LP-05,Ngoi,Ngoi,ngoi-lp-05,LP-05,149,20.732,102.68
LP-06,Pak Xeng,Pak Xeng,pak-xeng-lp-06,LP-06,146,20.108,102.685
LP-07,Park Ou,Park Ou,park-ou-lp-07,LP-07,101,20.143,102.32
LP-08,Phonthong,Phonthong,phonthong-lp-08,LP-08,0,20.915,103.126
LP-09,Phonxay,Phonxay,phonxay-lp-09,LP-09,172,19.834,102.787
LP-10,Viengkham,Viengkham,viengkham-lp-10,LP-10,148,20.347,103.07
LP-11,Xieng Ngeun,Xieng Ngeun,xieng-ngeun-lp-11,LP-11,165,19.643,102.356
